episode_id,step,behaviour_policy,sim_id,wind_speed_id,wave_hs_id,wave_tp_id,wind_seed_id,wind_speed_setpoint,damage_weight,true_wind_speed,true_turbulence_std,true_wind_direction,true_wave_hs,true_wave_tp,true_thrust,true_power,true_tower_damage_rate,true_turbulence_intensity,prev_pitch_offset_deg,prev_yaw_setpoint_deg,prev_ipc_level,nacelle_yaw_deg,yaw_error_deg,inflow_direction_deg,vane_bias_deg,cumulative_damage_fraction,step_fraction,action_pitch_offset_deg,action_yaw_setpoint_deg,action_ipc_level,action_requested_pitch_offset_deg,action_requested_yaw_setpoint_deg,action_requested_ipc_level,reward,reward_fatigue_relief,reward_severity,reward_fatigue_term,reward_power_loss_fraction,reward_duty_total,duty_pitch_travel,duty_yaw_engagement,duty_yaw_seconds,duty_ipc,damage_controlled,damage_baseline,damage_ratio,del_ratio,damage_controlled_base_section,damage_controlled_top_section,damage_controlled_max_section_id,damage_baseline_base_section,damage_baseline_top_section,controllable_share_max_section,controllable_share_mean,ct_ratio,cp_ratio,power_baseline_w,thrust_baseline_n,gain_thrust_turbulence,gain_rotor_cyclic,next_true_wind_speed,next_true_turbulence_std,next_true_wind_direction,next_true_wave_hs,next_true_wave_tp,next_true_thrust,next_true_power,next_true_tower_damage_rate,done,tower,step_seconds,meas_wind_speed,valid_wind_speed,meas_turbulence_std,valid_turbulence_std,meas_wind_direction,valid_wind_direction,meas_wave_hs,valid_wave_hs,meas_wave_tp,valid_wave_tp,meas_tower_damage_rate,valid_tower_damage_rate,meas_thrust,valid_thrust,meas_power,valid_power,sensor_health
15,24,random,2795,10,1,2,4,12.5,304.48264,12.642688,1.4444038,4.7532587,1.7754018,8.696612,1252636.0,12769275.0,4.2762767e-07,0.11424816,0.0,0.0,0.0,19.753258,-16.712608,3.040651,1.7126076,0.037865665,0.6857143,4.0,-15.0,0.5,5.2254953,-29.474327,0.54799765,-0.27788886,0.105162986,0.75806177,0.15944009,0.41958457,0.35488725,0.5,0.05015045,30.090271,0.5,4.2762767e-07,5.968071e-07,0.7165258,0.894837,2.4183703e-07,4.2762767e-07,30,5.1424666e-07,5.968071e-07,0.7487384,0.71525705,0.5484421,0.580418,22000136.0,2283989.5,0.5484421,0.6672639,13.342845,1.9484843,6.522444,1.9773852,8.916856,1175668.6,12738884.0,1.1773777e-06,0,opt1,600.0,11.8,1,1.6,1,7.0,1,1.6,1,8.8,1,4.1735714e-07,1,1271715.9,1,12740000.0,1,1.0
15,25,random,3187,11,1,2,6,13.5,276.449,13.342845,1.9484843,6.522444,1.9773852,8.916856,1175668.6,12738884.0,1.1773777e-06,0.14603215,4.0,-15.0,0.5,32.61335,-27.803514,4.809836,1.7126076,0.039063275,0.71428573,2.649491,-26.090906,0.47119796,2.649491,-26.090906,0.47119796,-0.328681,0.053337034,0.97249484,0.10373998,0.42096597,0.22910036,0.1688136,0.03708093,22.248558,0.47119796,1.1773777e-06,1.3878089e-06,0.8483717,0.94666296,8.6206563e-07,1.1773777e-06,30,1.3090181e-06,1.3538196e-06,0.67105633,0.62459147,0.5563662,0.57903665,22000136.0,2113120.2,0.5563662,0.81195986,12.565131,1.9678675,-0.8173547,1.7754018,9.330291,1892049.8,18633172.0,1.0701106e-06,0,opt1,600.0,12.5,1,1.45,1,4.0,1,1.95,1,7.8,1,1.1885069e-06,1,1088142.8,1,12730000.0,1,1.0
15,26,random,2649,10,1,3,1,12.5,304.48264,12.565131,1.9678675,-0.8173547,1.7754018,9.330291,1892049.8,18633172.0,1.0701106e-06,0.15661336,2.649491,-26.090906,0.47119796,10.273551,-12.803514,-2.5299623,1.7126076,0.04236063,0.74285716,1.4150348,-11.090906,0.48634633,1.4150348,-9.18931,0.48634633,-0.11458648,0.026369112,0.9458926,0.049884696,0.1530439,0.22854573,0.15430704,0.05015045,30.090271,0.48634633,1.0701106e-06,1.1594329e-06,0.92296034,0.9736309,7.654574e-07,1.0701106e-06,30,9.402319e-07,1.1594329e-06,0.8179411,0.7727001,0.8204764,0.8469571,22000136.0,2306037.8,0.8204764,0.93370897,13.317344,1.6455674,0.12818764,1.7754018,8.696612,1546732.5,16445587.0,3.5222942e-07,0,opt1,600.0,12.6,1,1.9,1,-10.0,1,2.1,1,8.5,1,1.0014227e-06,1,1808504.6,1,18730000.0,1,1.0
15,27,random,2746,10,1,2,3,12.5,304.48264,13.317344,1.6455674,0.12818764,1.7754018,8.696612,1546732.5,16445587.0,3.5222942e-07,0.12356574,1.4150348,-11.090906,0.48634633,-3.7809062,2.1964862,-1.58442,1.7126076,0.045357574,0.7714286,2.4711459,3.9090939,0.59146005,2.4711459,5.873379,0.59146005,-0.022306042,0.16050637,0.7574449,0.24314946,0.25247946,0.25952056,0.13201389,0.05015045,30.090271,0.59146005,3.5222942e-07,5.953514e-07,0.5916328,0.83949363,2.8906942e-07,3.5222942e-07,30,5.953514e-07,4.7633162e-07,0.707587,0.67098105,0.7301853,0.74752206,22000136.0,2118274.0,0.7301853,0.6351523,12.642688,1.4444038,11.923056,2.1345084,9.716999,2016846.8,19795052.0,6.79085e-07,0,opt1,600.0,13.3,1,2.1,1,-0.0,1,1.55,1,8.7,1,3.7739386e-07,1,1587477.0,1,16230000.0,1,1.0
15,28,random,2803,10,2,3,4,12.5,304.48264,12.642688,1.4444038,11.923056,2.1345084,9.716999,2016846.8,19795052.0,6.79085e-07,0.11424816,2.4711459,3.9090939,0.59146005,21.455757,-11.24531,10.210448,1.7126076,0.046344023,0.8,0.83954036,-9.532702,0.2597407,0.83954036,-9.532702,0.2597407,-0.13275333,-0.015493491,0.77933496,-0.024149239,0.10023108,0.16746016,0.20395069,0.04494081,26.964485,0.2597407,6.79085e-07,6.4847427e-07,1.0472044,1.0154935,5.0896796e-07,6.79085e-07,30,4.6439538e-07,6.4847427e-07,0.7224152,0.67030025,0.88303685,0.89976954,22000136.0,2283989.5,0.88303685,1.0524029,12.828347,2.1972082,4.5777,1.9773852,8.916856,993767.75,10194785.0,6.4513534e-07,0,opt1,600.0,12.4,1,1.75,1,5.0,1,1.5,1,9.1,1,7.2079183e-07,1,2059429.2,1,19790000.0,1,1.0
15,29,random,2942,11,1,2,1,13.5,276.449,12.828347,2.1972082,4.5777,1.9773852,8.916856,993767.75,10194785.0,6.4513534e-07,0.17127758,0.83954036,-9.532702,0.2597407,21.455757,-18.590666,2.8650928,1.7126076,0.048245862,0.82857144,4.8395405,-24.532701,0.076481126,7.45738,-27.810804,0.076481126,-0.4099647,0.083752975,0.82220817,0.13772477,0.5366068,0.22165349,0.5,0.05015045,30.090271,0.076481126,6.4513534e-07,8.387125e-07,0.7691973,0.916247,3.5849854e-07,6.4513534e-07,30,7.990878e-07,8.387125e-07,0.7245596,0.6718722,0.44539443,0.4633965,22000136.0,2231208.2,0.44539443,0.64327914,12.919098,1.9876263,7.5569367,1.7754018,9.330291,1569948.8,16179838.0,1.3742816e-06,0,opt1,600.0,13.2,1,1.45,1,-1.0,1,2.1,1,10.1,1,7.248907e-07,1,1004216.06,1,10150000.0,1,1.0
15,30,random,2845,10,1,3,5,12.5,304.48264,12.919098,1.9876263,7.5569367,1.7754018,9.330291,1569948.8,16179838.0,1.3742816e-06,0.15385179,4.8395405,-24.532701,0.076481126,21.455757,-15.611429,5.844329,1.7126076,0.050052624,0.85714287,2.243491,-9.532702,0.50578564,2.243491,-8.850609,0.50578564,-0.16821636,0.05252793,1.0565387,0.11099558,0.26455894,0.29305997,0.32450616,0.05015045,30.090271,0.50578564,1.3742816e-06,1.6157586e-06,0.8505488,0.9474721,5.792974e-07,1.3742816e-06,30,8.774508e-07,1.6157586e-06,0.7949867,0.74818814,0.711863,0.7354427,22000134.0,2205408.5,0.711863,0.847602,12.642688,1.4444038,4.901951,1.7754018,9.330291,743458.5,7345388.5,3.8125378e-07,0,opt1,600.0,12.3,1,2.0,1,12.0,1,1.95,1,9.0,1,1.4094403e-06,1,1450207.8,1,16280000.0,1,1.0
15,31,random,2796,10,1,3,4,12.5,304.48264,12.642688,1.4444038,4.901951,1.7754018,9.330291,743458.5,7345388.5,3.8125378e-07,0.11424816,2.243491,-9.532702,0.50578564,21.455757,-18.266415,3.1893435,1.7126076,0.053901426,0.8857143,6.243491,-21.936718,0.42744592,6.513212,-21.936718,0.42744592,-0.45934963,0.14624,0.7647078,0.2236617,0.6661249,0.33772925,0.5,0.041471135,24.882679,0.42744592,3.8125378e-07,6.1264194e-07,0.62231094,0.85376,1.299283e-07,3.8125378e-07,30,4.993737e-07,6.1264194e-07,0.7954953,0.75641906,0.3255087,0.33387923,22000136.0,2283989.5,0.3255087,0.41718188,13.075455,1.8338362,3.7484982,1.9773852,9.551778,1615158.1,16832282.0,9.92087e-07,0,opt1,600.0,12.7,1,2.0,1,-0.0,1,1.4,1,10.7,1,3.9131749e-07,1,769640.8,1,7270000.0,1,1.0
15,32,random,3041,11,1,3,3,13.5,276.449,13.075455,1.8338362,3.7484982,1.9773852,9.551778,1615158.1,16832282.0,9.92087e-07,0.14025028,6.243491,-21.936718,0.42744592,10.685216,-8.649326,2.0358903,1.7126076,0.05496916,0.9142857,2.243491,-6.936718,0.0,0.0,0.0,0.0,-0.10601057,0.07362507,0.9386577,0.13821748,0.23490234,0.18651423,0.5,0.05015045,30.090271,0.0,9.92087e-07,1.2479277e-06,0.7949876,0.9263749,9.92087e-07,7.5434014e-07,1,1.2479277e-06,8.121562e-07,0.7350688,0.6833449,0.745288,0.7650991,22000134.0,2167159.5,0.745288,0.91340995,12.828347,2.1972082,11.954151,1.9773852,10.15852,1258676.8,12916887.0,6.1880155e-07,0,opt1,600.0,12.9,1,1.6,1,6.0,1,1.9,1,9.4,1,1.0840756e-06,1,1650685.8,1,16810000.0,1,1.0
15,33,random,2944,11,1,4,1,13.5,276.449,12.828347,2.1972082,11.954151,1.9773852,10.15852,1258676.8,12916887.0,6.1880155e-07,0.17127758,2.243491,-6.936718,0.0,10.685216,-0.4436728,10.241544,1.7126076,0.057747595,0.94285715,4.205638,8.063282,0.3469984,4.205638,28.17812,0.3469984,-0.2539568,0.10273199,0.8280166,0.17012759,0.4128749,0.22418958,0.24526837,0.05015045,30.090271,0.3469984,6.1880155e-07,8.566134e-07,0.7223814,0.897268,2.5485696e-07,6.1880155e-07,30,8.2091293e-07,8.566134e-07,0.8043168,0.7411478,0.5641234,0.5871276,22000136.0,2231208.2,0.5641234,0.51126873,12.919098,1.9876263,9.753734,1.7754018,9.936729,2155056.5,21588854.0,1.6471421e-06,0,opt1,600.0,12.0,1,1.95,1,11.0,1,1.9,1,9.9,1,6.303583e-07,1,1285129.4,1,12930000.0,1,1.0
15,34,random,2846,10,1,4,5,12.5,304.48264,12.919098,1.9876263,9.753734,1.7754018,9.936729,2155056.5,21588854.0,1.6471421e-06,0.15385179,4.205638,8.063282,0.3469984,10.685216,-2.6440904,8.041126,1.7126076,0.059480604,0.9714286,0.20563798,0.0,0.0,0.0,0.0,0.0,-0.06426476,-0.017720466,1.0448207,-0.03702942,0.018694552,0.1708158,0.5,0.02695848,16.175089,0.0,1.6471421e-06,1.5625918e-06,1.054109,1.0177205,1.0651316e-06,1.6471421e-06,30,9.767015e-07,1.5625918e-06,0.8281867,0.7760342,0.9771688,0.98130554,22000134.0,2205408.5,0.9771688,1.0447866,12.565131,1.9678675,15.239091,1.7754018,9.936729,2027014.4,19819554.0,9.1016324e-07,0,opt1,600.0,12.9,1,2.25,1,7.0,1,2.1,1,9.7,1,1.5331727e-06,1,2275980.2,1,21570000.0,1,1.0
15,35,random,2650,10,1,4,1,12.5,304.48264,12.565131,1.9678675,15.239091,1.7754018,9.936729,2027014.4,19819554.0,9.1016324e-07,0.15661336,0.20563798,0.0,0.0,10.685216,2.8412666,13.526483,1.7126076,0.064093575,1.0,1.2260495,5.5420847,0.5,1.2260495,5.5420847,0.6470987,0.02643932,0.07226004,0.9405317,0.13592571,0.099117406,0.2073797,0.12755145,0.0,0.0,0.5,9.1016324e-07,1.139831e-06,0.7985071,0.92774,5.6913245e-07,9.1016324e-07,30,9.290609e-07,1.139831e-06,0.8478681,0.7982651,0.87900305,0.9008832,22000136.0,2306037.8,0.87900305,0.8027062,12.565131,1.9678675,15.239091,1.7754018,9.936729,2027014.4,19819554.0,9.1016324e-07,1,opt1,600.0,12.8,1,2.2,1,12.0,1,2.15,1,9.7,1,8.829291e-07,1,2037730.6,1,19830000.0,1,1.0
16,0,random,6321,22,7,7,3,24.5,18.478922,25.047216,3.2719154,13.02438,8.784165,16.488247,236613.56,2796412.5,9.999403e-06,0.13062991,0.0,0.0,0.0,28.02438,-17.725689,10.298691,2.7256885,0.0,0.0,4.0,-15.0,0.5,4.027802,-24.498474,0.7654446,-0.89021754,0.00027647836,0.7625051,0.0004216323,0.8728948,0.35488725,0.5,0.05015045,30.090271,0.5,9.999403e-06,1.0007701e-05,0.9991708,0.9997235,2.1998712e-06,9.999403e-06,30,2.228018e-06,1.0007701e-05,0.012817699,0.008966224,0.20042154,0.1271091,22000098.0,1180579.5,0.20042154,0.24815929,24.319899,3.1327581,8.141429,8.784165,16.488247,1177909.6,21953328.0,9.879939e-06,0,opt1,600.0,22.9,1,3.5,1,16.0,1,9.55,1,16.8,1,9.4039315e-06,1,254681.83,1,2810000.0,1,1.0
16,1,random,6419,22,7,7,5,24.5,18.478922,24.319899,3.1327581,8.141429,8.784165,16.488247,1177909.6,21953328.0,9.879939e-06,0.12881461,4.0,-15.0,0.5,8.141429,-2.7256885,5.4157405,2.7256885,0.02800425,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,-0.011093587,-6.21128e-05,0.7591992,-9.4311974e-05,0.0021258804,0.17746788,0.5,0.05015045,30.090271,0.0,9.879939e-06,9.878099e-06,1.0001863,1.0000621,3.3973313e-06,9.879939e-06,30,3.3889137e-06,9.878099e-06,0.012515225,0.008781684,0.9977386,0.99787414,22000098.0,1180579.5,0.9977386,1.0689087,23.76007,2.8850005,11.478527,8.784165,15.786816,262506.62,3212596.0,6.222327e-06,0,opt1,600.0,24.3,1,3.5,1,10.0,1,9.55,1,16.8,1,1.0303441e-05,1,1136175.9,1,21790000.0,1,1.0
16,2,random,6467,22,7,6,6,24.5,18.478922,23.76007,2.8850005,11.478527,8.784165,15.786816,262506.62,3212596.0,6.222327e-06,0.121422224,0.0,0.0,0.0,-2.6254816,11.378321,8.752839,2.7256885,0.05567393,0.057142857,4.0,14.104009,0.5,5.908416,14.104009,0.6581019,-0.8713052,0.00028254188,0.650986,0.0003678616,0.8539771,0.3539209,0.5,0.04715483,28.292896,0.5,6.222327e-06,6.2276044e-06,0.9991526,0.9997175,2.7523542e-06,6.222327e-06,30,2.7861092e-06,6.2276044e-06,0.012288268,0.0086871255,0.22059365,0.14602648,22000092.0,1190000.9,0.22059365,0.24299276,24.319899,3.1327581,4.585032,8.784165,16.488247,0.0,0.0,9.869781e-06,0,opt1,600.0,23.8,1,2.9,1,17.0,1,8.15,1,15.3,1,6.5425534e-06,1,251061.67,1,3200000.0,1,1.0
16,3,random,6419,22,7,7,5,24.5,18.478922,24.319899,3.1327581,4.585032,8.784165,16.488247,0.0,0.0,9.869781e-06,0.12881461,4.0,14.104009,0.5,5.4810233,-3.6216795,1.8593436,2.7256885,0.07310013,0.08571429,5.4865003,-0.8959911,0.7440306,5.4865003,-3.731687,0.7440306,-1.0164862,0.0002807704,0.7591992,0.00042632132,1.0,0.33824995,0.18581255,0.05015045,30.090271,0.7440306,9.869781e-06,9.878099e-06,0.9991579,0.9997192,3.3465005e-06,9.869781e-06,30,3.3889137e-06,9.878099e-06,0.012515225,0.008781684,0.0,0.0,22000098.0,1180579.5,0.0,0.0,23.752636,2.749705,7.06605,8.243974,15.549238,0.0,0.0,8.44886e-06,0,opt1,600.0,23.6,1,2.65,1,2.0,1,8.55,1,15.6,1,9.6628855e-06,1,7528.644,1,0.0,1,1.0
16,4,random,6173,21,7,6,6,23.5,26.823002,23.752636,2.749705,7.06605,8.243974,15.549238,0.0,0.0,8.44886e-06,0.11576421,5.4865003,-0.8959911,0.7440306,22.962042,-18.62168,4.3403616,2.7256885,0.10074136,0.114285715,5.1824064,-15.895991,0.8190242,5.1824064,-20.733473,0.8190242,-1.0151111,0.00034659606,0.816253,0.00056582014,1.0,0.31353757,0.038011756,0.05015045,30.090271,0.8190242,8.44886e-06,8.457651e-06,0.99896055,0.9996534,2.1802707e-06,8.44886e-06,30,2.2125025e-06,8.457651e-06,0.014568064,0.010337422,0.0,0.0,22000092.0,1190292.8,0.0,0.0,22.019232,3.3186011,4.294677,7.730292,15.315495,253128.2,2787100.5,3.6531962e-06,0,opt1,600.0,24.1,1,3.1,1,4.0,1,7.9,1,16.5,1,8.815938e-06,1,0.0,1,0.0,1,1.0
16,5,random,5732,20,7,6,3,22.5,37.937653,22.019232,3.3186011,4.294677,7.730292,15.315495,253128.2,2787100.5,3.6531962e-06,0.15071376,5.1824064,-15.895991,0.8190242,5.190668,-3.6216795,1.5689883,2.7256885,0.12440317,0.14285715,4.3908124,-0.8959911,0.3716182,4.3908124,3.7336116,0.3716182,-0.8819146,0.00049799273,0.69295216,0.0006901703,0.8733209,0.18567841,0.09894927,0.05015045,30.090271,0.3716182,3.6531962e-06,3.6586596e-06,0.9985068,0.999502,1.3538917e-06,3.6531962e-06,30,1.3848214e-06,3.6586596e-06,0.022503456,0.015855102,0.20038676,0.12668547,22000160.0,1263198.2,0.20038676,0.19491686,21.274117,2.8427742,6.3766932,7.243808,15.086197,1212477.8,20465934.0,3.4897002e-06,0,opt1,600.0,22.2,1,2.5,1,3.0,1,8.2,1,14.9,1,3.5943626e-06,1,259537.81,1,2780000.0,1,1.0
16,6,random,5585,19,7,6,6,21.5,52.29553,21.274117,2.8427742,6.3766932,7.243808,15.086197,1212477.8,20465934.0,3.4897002e-06,0.13362597,4.3908124,-0.8959911,0.3716182,5.190668,-1.5396632,3.6510046,2.7256885,0.13463429,0.17142858,0.39081225,0.0,0.0,0.0,0.0,0.0,-0.07779114,5.807505e-05,0.7591866,8.81796e-05,0.06973601,0.16286618,0.5,0.0,0.0,0.0,3.4897002e-06,3.4903082e-06,0.9998258,0.99994195,1.87001e-06,3.4897002e-06,30,1.8751851e-06,3.4903082e-06,0.02815087,0.020010917,0.9323665,0.9302644,22000126.0,1300430.4,0.9323665,0.96994406,21.406382,2.992671,4.353262,7.243808,15.086197,255851.22,2970920.8,4.4807985e-06,0,opt1,600.0,20.9,1,3.45,1,11.0,1,8.0,1,15.2,1,3.3986291e-06,1,1208082.8,1,20450000.0,1,1.0
16,7,random,5536,19,7,6,5,21.5,52.29553,21.406382,2.992671,4.353262,7.243808,15.086197,255851.22,2970920.8,4.4807985e-06,0.13980275,0.39081225,0.0,0.0,19.353262,-17.725689,1.6275735,2.7256885,0.14440751,0.2,4.3908124,-15.0,0.32795623,5.14267,-15.853249,0.32795623,-0.8789512,0.0006426715,0.8256417,0.0010612326,0.8649642,0.3009651,0.5,0.05015045,30.090271,0.32795623,4.4807985e-06,4.4894487e-06,0.9980732,0.99935734,1.6543464e-06,4.4807985e-06,30,1.7014468e-06,4.4894487e-06,0.028143438,0.019965513,0.1977516,0.13504104,22000132.0,1293801.0,0.1977516,0.25972122,20.402653,2.572308,1.4908361,6.7848353,14.271827,627299.3,9484836.0,4.9255477e-06,0,opt1,600.0,20.9,1,2.75,1,3.0,1,8.35,1,15.5,1,4.3097816e-06,1,235573.58,1,3000000.0,1,1.0
16,8,random,5192,18,7,5,4,20.5,70.272865,20.402653,2.572308,1.4908361,6.7848353,14.271827,627299.3,9484836.0,4.9255477e-06,0.12607713,4.3908124,-15.0,0.32795623,1.4908361,-2.7256885,-1.2348523,2.7256885,0.1569564,0.22857143,3.1742597,0.0,0.33791345,3.1742597,11.040862,0.33791345,-0.576693,0.0008152477,0.9404608,0.001533417,0.5688746,0.18703587,0.15206906,0.05015045,30.090271,0.33791345,4.9255477e-06,4.937614e-06,0.99755627,0.9991847,1.106509e-06,4.9255477e-06,30,1.1437041e-06,4.937614e-06,0.035772007,0.025762068,0.46531928,0.4311274,22000078.0,1348105.2,0.46531928,0.44797507,20.26043,3.000712,5.696073,6.7848353,14.861863,0.0,0.0,3.1302916e-06,0,opt1,600.0,20.5,1,3.05,1,6.0,1,7.15,1,15.5,1,5.2676487e-06,1,640877.25,1,9490000.0,1,1.0
16,9,random,5046,18,7,6,1,20.5,70.272865,20.26043,3.000712,5.696073,6.7848353,14.861863,0.0,0.0,3.1302916e-06,0.14810702,3.1742597,0.0,0.33791345,-9.303927,12.274311,2.9703844,2.7256885,0.17075084,0.25714287,6.1029115,15.0,0.79032296,6.1029115,26.932978,0.79032296,-1.0192107,0.0009152559,0.80865055,0.0014802444,1.0,0.41381976,0.36608148,0.05015045,30.090271,0.79032296,3.1302916e-06,3.1389022e-06,0.99725676,0.9990848,2.0644732e-06,3.1302916e-06,30,2.149269e-06,3.1389022e-06,0.039453346,0.02803325,0.0,0.0,22000070.0,1356185.0,0.0,0.0,20.69181,2.6561005,5.2478127,6.7848353,14.271827,854078.1,13654092.0,3.6488875e-06,0,opt1,600.0,20.8,1,2.75,1,10.0,1,6.95,1,13.3,1,2.8117195e-06,1,8076.3364,1,0.0,1,1.0
16,10,random,5290,18,7,5,6,20.5,70.272865,20.69181,2.6561005,5.2478127,6.7848353,14.271827,854078.1,13654092.0,3.6488875e-06,0.12836483,6.1029115,15.0,0.79032296,5.2478127,-2.7256885,2.5221243,2.7256885,0.17951752,0.2857143,2.1029117,0.0,0.29032296,0.0,0.0,0.0,-0.39223722,0.0006502931,0.8508199,0.0011065645,0.37936378,0.27959993,0.5,0.05015045,30.090271,0.29032296,3.6488875e-06,3.6560152e-06,0.9980504,0.9993497,1.9839624e-06,3.6488875e-06,30,2.03707e-06,3.6560152e-06,0.034685917,0.024958082,0.64135486,0.62063783,22000094.0,1331678.0,0.64135486,0.627259,21.226639,2.9498777,7.4082556,6.5264406,14.130391,747219.56,11986789.0,4.525063e-06,0,opt1,600.0,20.7,1,2.7,1,4.0,1,6.5,1,14.5,1,3.3722847e-06,1,844934.8,1,13650000.0,1,1.0
16,11,random,5332,19,6,5,1,21.5,52.29553,21.226639,2.9498777,7.4082556,6.5264406,14.130391,747219.56,11986789.0,4.525063e-06,0.13897055,2.1029117,0.0,0.29032296,5.2478127,-0.56524545,4.682567,2.7256885,0.18973656,0.31428573,2.4443214,8.056564,0.79032296,2.4443214,8.056564,0.98712814,-0.46814224,0.00082806323,0.8285052,0.0013721094,0.45515162,0.28725457,0.042676218,0.026936023,16.161613,0.79032296,4.525063e-06,4.5363226e-06,0.9975179,0.9991719,8.484914e-07,4.525063e-06,30,8.7773947e-07,4.5363226e-06,0.036989868,0.026590433,0.57354456,0.54485095,22000124.0,1302810.0,0.57354456,0.44403386,20.69181,2.6561005,6.0149274,6.0954967,13.8877125,241878.4,2467320.8,3.3033327e-06,0,opt1,600.0,20.8,1,2.45,1,5.0,1,6.75,1,14.7,1,4.1141802e-06,1,690206.3,1,12070000.0,1,1.0
16,12,random,5283,18,6,5,6,20.5,70.272865,20.69181,2.6561005,6.0149274,6.0954967,13.8877125,241878.4,2467320.8,3.3033327e-06,0.12836483,2.4443214,8.056564,0.79032296,5.2478127,-1.9585737,3.289239,2.7256885,0.20240942,0.34285715,4.745617,-6.9434357,0.8782201,4.745617,-16.26582,0.8782201,-0.9064738,0.0011838004,0.8235061,0.0019497338,0.8878534,0.41140407,0.28766194,0.05015045,30.090271,0.8782201,3.3033327e-06,3.315092e-06,0.9964528,0.9988162,7.7716754e-07,3.3033327e-06,30,8.1463685e-07,3.315092e-06,0.046137236,0.03345595,0.1816343,0.11215045,22000094.0,1331678.0,0.1816343,0.14063811,21.54291,3.0828297,10.682831,6.5264406,14.731794,357305.44,4786464.5,5.5411824e-06,0,opt1,600.0,20.8,1,2.8,1,7.0,1,6.4,1,14.2,1,3.4446582e-06,1,250375.16,1,2470000.0,1,1.0
16,13,random,5431,19,6,6,3,21.5,52.29553,21.54291,3.0828297,10.682831,6.5264406,14.731794,357305.44,4786464.5,5.5411824e-06,0.14310183,4.745617,-6.9434357,0.8782201,17.429935,-9.472793,7.9571424,2.7256885,0.21166071,0.37142858,3.999144,-6.747104,0.37822005,3.999144,-6.747104,0.33135244,-0.78933954,0.00085276144,0.88640445,0.0015117831,0.78243977,0.16823176,0.093309104,0.0,0.0,0.37822005,5.5411824e-06,5.5553824e-06,0.9974439,0.99914724,1.9840115e-06,5.5411824e-06,30,2.058523e-06,5.5553824e-06,0.037238296,0.026531192,0.27763563,0.2175652,22000140.0,1286958.1,0.27763563,0.3068961,21.823446,2.860785,11.394218,6.5264406,14.130391,855115.75,14295792.0,4.41678e-06,0,opt1,600.0,22.2,1,2.3,1,8.0,1,6.35,1,13.2,1,5.411982e-06,1,340780.56,1,4760000.0,1,1.0
16,14,random,5381,19,6,5,2,21.5,52.29553,21.823446,2.860785,11.394218,6.5264406,14.130391,855115.75,14295792.0,4.41678e-06,0.13108768,3.999144,-6.747104,0.37822005,3.1413229,5.527207,8.66853,2.7256885,0.2271793,0.4,1.8061821,8.252895,0.71360755,1.8061821,13.859612,0.71360755,-0.36621818,0.00065969833,0.82170475,0.0010841545,0.35019824,0.3420824,0.27412024,0.05015045,30.090271,0.71360755,4.41678e-06,4.4255326e-06,0.9980222,0.9993403,1.3215529e-06,4.41678e-06,30,1.357107e-06,4.4255326e-06,0.03396749,0.024466282,0.6717869,0.6498042,22000152.0,1272897.4,0.6717869,0.60424894,21.057287,2.9340665,5.649079,5.6111197,13.053522,1311279.1,21999816.0,2.7703275e-06,0,opt1,600.0,21.3,1,3.6,1,15.0,1,6.35,1,14.3,1,4.507264e-06,1,842391.3,1,14340000.0,1,1.0
16,15,random,5079,18,5,4,2,20.5,70.272865,21.057287,2.9340665,5.649079,5.6111197,13.053522,1311279.1,21999816.0,2.7703275e-06,0.13933735,1.8061821,8.252895,0.71360755,3.1413229,-0.21793252,2.9233904,2.7256885,0.23954889,0.42857143,0.0,0.0,0.21360752,0.0,0.0,0.0,-0.007173892,0.0002394286,0.77585876,0.00037152553,1.3599629e-05,0.15063636,0.22577277,0.02759243,16.555458,0.21360752,2.7703275e-06,2.772318e-06,0.9992819,0.99976057,8.7345705e-07,2.7703275e-06,30,8.8040207e-07,2.772318e-06,0.053671636,0.039441854,0.9999855,0.9999864,22000116.0,1311298.1,0.9999855,0.94124395,20.26043,3.000712,6.8072343,6.0954967,13.354679,446931.44,6237508.5,3.050231e-06,0,opt1,600.0,20.0,1,2.25,1,11.0,1,6.9,1,13.5,1,2.6082287e-06,1,1294571.0,1,22180000.0,1,1.0
16,16,random,5037,18,6,4,1,20.5,70.272865,20.26043,3.000712,6.8072343,6.0954967,13.354679,446931.44,6237508.5,3.050231e-06,0.14810702,0.0,0.0,0.21360752,3.1413229,0.94022304,4.081546,2.7256885,0.24730745,0.45714286,4.0,5.131678,0.49608132,7.737128,5.131678,0.49608132,-0.73139703,0.0012191135,0.8019408,0.0019553138,0.71648,0.3374456,0.5,0.0,0.0,0.49608132,3.050231e-06,3.061414e-06,0.9963471,0.9987809,1.6511028e-06,3.050231e-06,30,1.7338557e-06,3.061414e-06,0.04897044,0.035619542,0.3295505,0.28352222,22000070.0,1356185.0,0.3295505,0.28740966,20.26043,3.000712,10.538874,6.0954967,12.84207,885015.1,13981891.0,2.7793446e-06,0,opt1,600.0,20.8,1,2.7,1,8.0,1,5.7,1,12.4,1,3.207068e-06,1,443601.97,1,6240000.0,1,1.0
